# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:P_OVER_RHO
  1.2708244650212672E+001  1.2708244650212672E+001    4120   4120   1.9999999999999998E-002 0.0000000000000000E+000 -5.5860274879328812E-003
  1.2738345891888602E+001  1.2738345891888602E+001    4130   4130   1.9999999999999998E-002 0.0000000000000000E+000 -6.0348786961356815E-003
  1.2768459831861846E+001  1.2768459831861846E+001    4140   4140   1.9999999999999998E-002 0.0000000000000000E+000 -7.2344355826549522E-003
  1.2798796061335524E+001  1.2798796061335524E+001    4150   4150   1.9999999999999998E-002 0.0000000000000000E+000 -8.3782475814761117E-003
  1.2829531499102537E+001  1.2829531499102537E+001    4160   4160   1.9999999999999998E-002 0.0000000000000000E+000 -8.5697075223811634E-003
  1.2860627984666983E+001  1.2860627984666983E+001    4170   4170   1.9999999999999998E-002 0.0000000000000000E+000 -7.4520630038445725E-003
  1.2891462303944754E+001  1.2891462303944754E+001    4180   4180   1.9999999999999998E-002 0.0000000000000000E+000 -5.9435474929710521E-003
  1.2922026177551273E+001  1.2922026177551273E+001    4190   4190   1.9999999999999998E-002 0.0000000000000000E+000 -5.6721525367793876E-003
  1.2952441665568645E+001  1.2952441665568645E+001    4200   4200   1.9999999999999998E-002 0.0000000000000000E+000 -6.6120885382366703E-003
  1.2982854595859654E+001  1.2982854595859654E+001    4210   4210   1.9999999999999998E-002 0.0000000000000000E+000 -7.8286164377427027E-003
  1.3013409680936314E+001  1.3013409680936314E+001    4220   4220   1.9999999999999998E-002 0.0000000000000000E+000 -8.4591325258365532E-003
  1.3044220289018673E+001  1.3044220289018673E+001    4230   4230   1.9999999999999998E-002 0.0000000000000000E+000 -7.8444508068692355E-003
  1.3074847030315916E+001  1.3074847030315916E+001    4240   4240   1.9999999999999998E-002 0.0000000000000000E+000 -6.3723568745542573E-003
  1.3105107197092107E+001  1.3105107197092107E+001    4250   4250   1.9999999999999998E-002 0.0000000000000000E+000 -5.5653276199399295E-003
  1.3135196462927543E+001  1.3135196462927543E+001    4260   4260   1.9999999999999998E-002 0.0000000000000000E+000 -6.1881464525287759E-003
  1.3165330853402859E+001  1.3165330853402859E+001    4270   4270   1.9999999999999998E-002 0.0000000000000000E+000 -7.4304056149487038E-003
  1.3195716826798919E+001  1.3195716826798919E+001    4280   4280   1.9999999999999998E-002 0.0000000000000000E+000 -8.4877045552062799E-003
  1.3226523822992897E+001  1.3226523822992897E+001    4290   4290   1.9999999999999998E-002 0.0000000000000000E+000 -8.4789974503465490E-003
  1.3257613601418807E+001  1.3257613601418807E+001    4300   4300   1.9999999999999998E-002 0.0000000000000000E+000 -7.2105657599233756E-003
  1.3288401322004794E+001  1.3288401322004794E+001    4310   4310   1.9999999999999998E-002 0.0000000000000000E+000 -5.7952549532510282E-003
  1.3318934289544321E+001  1.3318934289544321E+001    4320   4320   1.9999999999999998E-002 0.0000000000000000E+000 -5.7627921473108489E-003
  1.3349339866433276E+001  1.3349339866433276E+001    4330   4330   1.9999999999999998E-002 0.0000000000000000E+000 -6.7956206254134974E-003
  1.3379765212642691E+001  1.3379765212642691E+001    4340   4340   1.9999999999999998E-002 0.0000000000000000E+000 -7.9833569095615981E-003
  1.3410352902852198E+001  1.3410352902852198E+001    4350   4350   1.9999999999999998E-002 0.0000000000000000E+000 -8.4517115136906415E-003
  1.3441183220597552E+001  1.3441183220597552E+001    4360   4360   1.9999999999999998E-002 0.0000000000000000E+000 -7.6508626916571591E-003
  1.3471744402564373E+001  1.3471744402564373E+001    4370   4370   1.9999999999999998E-002 0.0000000000000000E+000 -6.1663288464862517E-003
  1.3501965598216529E+001  1.3501965598216529E+001    4380   4380   1.9999999999999998E-002 0.0000000000000000E+000 -5.5813506608288516E-003
  1.3532047794681407E+001  1.3532047794681407E+001    4390   4390   1.9999999999999998E-002 0.0000000000000000E+000 -6.3542191868934887E-003
  1.3562207320337513E+001  1.3562207320337513E+001    4400   4400   1.9999999999999998E-002 0.0000000000000000E+000 -7.6229026631506338E-003
  1.3592646902771443E+001  1.3592646902771443E+001    4410   4410   1.9999999999999998E-002 0.0000000000000000E+000 -8.5718067913619062E-003
  1.3623527736987510E+001  1.3623527736987510E+001    4420   4420   1.9999999999999998E-002 0.0000000000000000E+000 -8.3572054966657667E-003
  1.3654590904621137E+001  1.3654590904621137E+001    4430   4430   1.9999999999999998E-002 0.0000000000000000E+000 -6.9641529174192919E-003
  1.3685333873486660E+001  1.3685333873486660E+001    4440   4440   1.9999999999999998E-002 0.0000000000000000E+000 -5.6837536584092420E-003
  1.3715838852522788E+001  1.3715838852522788E+001    4450   4450   1.9999999999999998E-002 0.0000000000000000E+000 -5.8767932466555174E-003
  1.3746237869601793E+001  1.3746237869601793E+001    4460   4460   1.9999999999999998E-002 0.0000000000000000E+000 -6.9830353632071346E-003
  1.3776678873551990E+001  1.3776678873551990E+001    4470   4470   1.9999999999999998E-002 0.0000000000000000E+000 -8.1214234602591890E-003
  1.3807301795970863E+001  1.3807301795970863E+001    4480   4480   1.9999999999999998E-002 0.0000000000000000E+000 -8.4134808218454395E-003
  1.3838135293333249E+001  1.3838135293333249E+001    4490   4490   1.9999999999999998E-002 0.0000000000000000E+000 -7.4391710118277645E-003
  1.3868634309914325E+001  1.3868634309914325E+001    4500   4500   1.9999999999999998E-002 0.0000000000000000E+000 -5.9828103603126407E-003
  1.3898821117103230E+001  1.3898821117103230E+001    4510   4510   1.9999999999999998E-002 0.0000000000000000E+000 -5.6310040462328982E-003
  1.3928901154354007E+001  1.3928901154354007E+001    4520   4520   1.9999999999999998E-002 0.0000000000000000E+000 -6.5308390082565264E-003
  1.3959090419836741E+001  1.3959090419836741E+001    4530   4530   1.9999999999999998E-002 0.0000000000000000E+000 -7.8087294767741539E-003
  1.3989587301392696E+001  1.3989587301392696E+001    4540   4540   1.9999999999999998E-002 0.0000000000000000E+000 -8.6280744373282711E-003
  1.4020543939218804E+001  1.4020543939218804E+001    4550   4550   1.9999999999999998E-002 0.0000000000000000E+000 -8.2059491495571705E-003
  1.4051561383974791E+001  1.4051561383974791E+001    4560   4560   1.9999999999999998E-002 0.0000000000000000E+000 -6.7191328754259442E-003
  1.4082261639802490E+001  1.4082261639802490E+001    4570   4570   1.9999999999999998E-002 0.0000000000000000E+000 -5.6115818531350933E-003
  1.4112741643317283E+001  1.4112741643317283E+001    4580   4580   1.9999999999999998E-002 0.0000000000000000E+000 -6.0100226113134134E-003
  1.4143137466717901E+001  1.4143137466717901E+001    4590   4590   1.9999999999999998E-002 0.0000000000000000E+000 -7.1718053150270302E-003
  1.4173597315356114E+001  1.4173597315356114E+001    4600   4600   1.9999999999999998E-002 0.0000000000000000E+000 -8.2396281275176779E-003
  1.4204257968889459E+001  1.4204257968889459E+001    4610   4610   1.9999999999999998E-002 0.0000000000000000E+000 -8.3443435456730821E-003
  1.4235076348747810E+001  1.4235076348747810E+001    4620   4620   1.9999999999999998E-002 0.0000000000000000E+000 -7.2146727146320257E-003
  1.4265516846536518E+001  1.4265516846536518E+001    4630   4630   1.9999999999999998E-002 0.0000000000000000E+000 -5.8277949795481660E-003
  1.4295673949531484E+001  1.4295673949531484E+001    4640   4640   1.9999999999999998E-002 0.0000000000000000E+000 -5.7102454046597710E-003
  1.4325756729557184E+001  1.4325756729557184E+001    4650   4650   1.9999999999999998E-002 0.0000000000000000E+000 -6.7158512040145375E-003
  1.4355980239716314E+001  1.4355980239716314E+001    4660   4660   1.9999999999999998E-002 0.0000000000000000E+000 -7.9844746941400233E-003
  1.4386537903961924E+001  1.4386537903961924E+001    4670   4670   1.9999999999999998E-002 0.0000000000000000E+000 -8.6544939502658806E-003
  1.4417557865767687E+001  1.4417557865767687E+001    4680   4680   1.9999999999999998E-002 0.0000000000000000E+000 -8.0303572361518238E-003
  1.4448523970528228E+001  1.4448523970528228E+001    4690   4690   1.9999999999999998E-002 0.0000000000000000E+000 -6.4823863214492192E-003
  1.4479183753353055E+001  1.4479183753353055E+001    4700   4700   1.9999999999999998E-002 0.0000000000000000E+000 -5.5792738234883190E-003
  1.4509641891031364E+001  1.4509641891031364E+001    4710   4710   1.9999999999999998E-002 0.0000000000000000E+000 -6.1588883306574828E-003
  1.4540037892816187E+001  1.4540037892816187E+001    4720   4720   1.9999999999999998E-002 0.0000000000000000E+000 -7.3590833820710264E-003
  1.4570519697596260E+001  1.4570519697596260E+001    4730   4730   1.9999999999999998E-002 0.0000000000000000E+000 -8.3349777333168582E-003
  1.4601220419635369E+001  1.4601220419635369E+001    4740   4740   1.9999999999999998E-002 0.0000000000000000E+000 -8.2449033323394385E-003
  1.4632007376875588E+001  1.4632007376875588E+001    4750   4750   1.9999999999999998E-002 0.0000000000000000E+000 -6.9826478389012764E-003
  1.4662393213598168E+001  1.4662393213598168E+001    4760   4760   1.9999999999999998E-002 0.0000000000000000E+000 -5.7061925581435302E-003
  1.4692525369752020E+001  1.4692525369752020E+001    4770   4770   1.9999999999999998E-002 0.0000000000000000E+000 -5.8147566710303699E-003
  1.4722615772252809E+001  1.4722615772252809E+001    4780   4780   1.9999999999999998E-002 0.0000000000000000E+000 -6.9071306798318374E-003
  1.4752877926294809E+001  1.4752877926294809E+001    4790   4790   1.9999999999999998E-002 0.0000000000000000E+000 -8.1466913600547670E-003
  1.4783499645684676E+001  1.4783499645684676E+001    4800   4800   1.9999999999999998E-002 0.0000000000000000E+000 -8.6496339668918675E-003
  1.4814564469999149E+001  1.4814564469999149E+001    4810   4810   1.9999999999999998E-002 0.0000000000000000E+000 -7.8290623344812928E-003
  1.4845480181994846E+001  1.4845480181994846E+001    4820   4820   1.9999999999999998E-002 0.0000000000000000E+000 -6.2608985681743352E-003
  1.4876101893710522E+001  1.4876101893710522E+001    4830   4830   1.9999999999999998E-002 0.0000000000000000E+000 -5.5853478166132468E-003
  1.4906541345057497E+001  1.4906541345057497E+001    4840   4840   1.9999999999999998E-002 0.0000000000000000E+000 -6.3204687394447223E-003
  1.4936940890649190E+001  1.4936940890649190E+001    4850   4850   1.9999999999999998E-002 0.0000000000000000E+000 -7.5418969106888740E-003
  1.4967447687199517E+001  1.4967447687199517E+001    4860   4860   1.9999999999999998E-002 0.0000000000000000E+000 -8.4048783635080290E-003
  1.4998190661415020E+001  1.4998190661415020E+001    4870   4870   1.9999999999999998E-002 0.0000000000000000E+000 -8.1163820285803307E-003
  1.5028928311339626E+001  1.5028928311339626E+001    4880   4880   1.9999999999999998E-002 0.0000000000000000E+000 -6.7490270300447754E-003
  1.5059263548896668E+001  1.5059263548896668E+001    4890   4890   1.9999999999999998E-002 0.0000000000000000E+000 -5.6214275061193914E-003
  1.5089375580315573E+001  1.5089375580315573E+001    4900   4900   1.9999999999999998E-002 0.0000000000000000E+000 -5.9404103260906238E-003
  1.5119478448904946E+001  1.5119478448904946E+001    4910   4910   1.9999999999999998E-002 0.0000000000000000E+000 -7.1023406795514842E-003
  1.5149783517481621E+001  1.5149783517481621E+001    4920   4920   1.9999999999999998E-002 0.0000000000000000E+000 -8.2919066287342175E-003
  1.5180472317971149E+001  1.5180472317971149E+001    4930   4930   1.9999999999999998E-002 0.0000000000000000E+000 -8.6126731532259146E-003
  1.5211562517230170E+001  1.5211562517230170E+001    4940   4940   1.9999999999999998E-002 0.0000000000000000E+000 -7.6085582888976324E-003
  1.5242429061019215E+001  1.5242429061019215E+001    4950   4950   1.9999999999999998E-002 0.0000000000000000E+000 -6.0616646215307001E-003
  1.5273015271945274E+001  1.5273015271945274E+001    4960   4960   1.9999999999999998E-002 0.0000000000000000E+000 -5.6266685532545741E-003
  1.5303439284308053E+001  1.5303439284308053E+001    4970   4970   1.9999999999999998E-002 0.0000000000000000E+000 -6.4921843568279662E-003
  1.5333845720146534E+001  1.5333845720146534E+001    4980   4980   1.9999999999999998E-002 0.0000000000000000E+000 -7.7169802525949533E-003
  1.5364380444316458E+001  1.5364380444316458E+001    4990   4990   1.9999999999999998E-002 0.0000000000000000E+000 -8.4471255080221485E-003
  1.5395167664685951E+001  1.5395167664685951E+001    5000   5000   1.9999999999999998E-002 0.0000000000000000E+000 -7.9607393954558913E-003
