# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U(1) 008:U(2) 009:U(mag)
  9.3802975754733335E+000  9.3802975754733335E+000    3030   3030   1.9999999999999998E-002 0.0000000000000000E+000  -6.2467595620784681E-003 -9.0783696620018030E-002  9.0998360298534457E-002
  9.4107489488969928E+000  9.4107489488969928E+000    3040   3040   1.9999999999999998E-002 0.0000000000000000E+000   1.2331125042967268E-002 -8.1956678947857177E-002  8.2879152197566732E-002
  9.4411458123861695E+000  9.4411458123861695E+000    3050   3050   1.9999999999999998E-002 0.0000000000000000E+000   2.3874232582981078E-002 -6.2544262056560322E-002  6.6945975962905848E-002
  9.4716358937698981E+000  9.4716358937698981E+000    3060   3060   1.9999999999999998E-002 0.0000000000000000E+000   2.4829235269623395E-002 -2.9146399214581922E-002  3.8288425290811996E-002
  9.5023509269105677E+000  9.5023509269105677E+000    3070   3070   1.9999999999999998E-002 0.0000000000000000E+000   1.7332418508999811E-002  1.4539035023498854E-002  2.2622914727895819E-002
  9.5331225530854837E+000  9.5331225530854837E+000    3080   3080   1.9999999999999998E-002 0.0000000000000000E+000   1.9126666248258331E-003  5.9115792391501278E-002  5.9146726060643484E-002
  9.5634905614344258E+000  9.5634905614344258E+000    3090   3090   1.9999999999999998E-002 0.0000000000000000E+000  -8.7953041280878654E-003  8.8567597082281466E-002  8.9003239422140776E-002
  9.5936152812974082E+000  9.5936152812974082E+000    3100   3100   1.9999999999999998E-002 0.0000000000000000E+000   6.1255971050514732E-003  8.7681666809750495E-002  8.7895378913965185E-002
  9.6237094484635203E+000  9.6237094484635203E+000    3110   3110   1.9999999999999998E-002 0.0000000000000000E+000   2.3431679419303055E-002  7.3445107810898573E-002  7.7092330758406220E-002
  9.6539858988698536E+000  9.6539858988698536E+000    3120   3120   1.9999999999999998E-002 0.0000000000000000E+000   2.8858657360553440E-002  4.7175191937103253E-002  5.5302087112118627E-002
  9.6846303649611602E+000  9.6846303649611602E+000    3130   3130   1.9999999999999998E-002 0.0000000000000000E+000   2.5288221528100076E-002  7.3762445006413086E-003  2.6342041131763220E-002
  9.7157059597778445E+000  9.7157059597778445E+000    3140   3140   1.9999999999999998E-002 0.0000000000000000E+000   1.2627187822111149E-002 -3.8131187999098102E-002  4.0167566151279752E-002
  9.7466046416837297E+000  9.7466046416837297E+000    3150   3150   1.9999999999999998E-002 0.0000000000000000E+000  -4.7356043598842312E-003 -7.7590191352793311E-002  7.7734572378166699E-002
  9.7772138718004306E+000  9.7772138718004306E+000    3160   3160   1.9999999999999998E-002 0.0000000000000000E+000  -4.1944614562885167E-003 -9.0576706007188079E-002  9.0673773374779482E-002
  9.8076476624305914E+000  9.8076476624305914E+000    3170   3170   1.9999999999999998E-002 0.0000000000000000E+000   1.4889734666715385E-002 -7.9731605185524232E-002  8.1110005941964402E-002
  9.8380492120636979E+000  9.8380492120636979E+000    3180   3180   1.9999999999999998E-002 0.0000000000000000E+000   2.4591452348096938E-002 -5.8474785354332219E-002  6.3435321791758472E-002
  9.8685652910240388E+000  9.8685652910240388E+000    3190   3190   1.9999999999999998E-002 0.0000000000000000E+000   2.4250463897465839E-002 -2.3044261143655941E-002  3.3453295366814090E-002
  9.8993232652116702E+000  9.8993232652116702E+000    3200   3200   1.9999999999999998E-002 0.0000000000000000E+000   1.5444592237340984E-002  2.1432536423561461E-002  2.6417589725881920E-002
  9.9300407676315067E+000  9.9300407676315067E+000    3210   3210   1.9999999999999998E-002 0.0000000000000000E+000  -6.0582619749396826E-004  6.5057616545243162E-002  6.5060437255904357E-002
  9.9603595989223006E+000  9.9603595989223006E+000    3220   3220   1.9999999999999998E-002 0.0000000000000000E+000  -8.2429790314612034E-003  9.0254308821324045E-002  9.0629945184403819E-002
  9.9904658491808717E+000  9.9904658491808717E+000    3230   3230   1.9999999999999998E-002 0.0000000000000000E+000   9.4166962986460163E-003  8.6018836915660994E-002  8.6532736426765186E-002
  1.0020574125002097E+001  1.0020574125002097E+001    3240   3240   1.9999999999999998E-002 0.0000000000000000E+000   2.4923429750632051E-002  7.0457978787543718E-002  7.4736230339512381E-002
  1.0050894916441477E+001  1.0050894916441477E+001    3250   3250   1.9999999999999998E-002 0.0000000000000000E+000   2.8861776016627578E-002  4.1936699006283246E-002  5.0908632257973467E-002
  1.0081607435988877E+001  1.0081607435988877E+001    3260   3260   1.9999999999999998E-002 0.0000000000000000E+000   2.3994133388982579E-002  6.9553634816726788E-004  2.4004212294926707E-002
  1.0112702170249294E+001  1.0112702170249294E+001    3270   3270   1.9999999999999998E-002 0.0000000000000000E+000   1.0012210204388258E-002 -4.4817354035425864E-002  4.5922103348099811E-002
  1.0143552149016039E+001  1.0143552149016039E+001    3280   3280   1.9999999999999998E-002 0.0000000000000000E+000  -6.5182345902531961E-003 -8.1733350721771120E-002  8.1992853361629123E-002
  1.0174126784475205E+001  1.0174126784475205E+001    3290   3290   1.9999999999999998E-002 0.0000000000000000E+000  -1.6214284115577671E-003 -8.9805708875756646E-002  8.9820345004742456E-002
  1.0204546256528228E+001  1.0204546256528228E+001    3300   3300   1.9999999999999998E-002 0.0000000000000000E+000   1.7151118192198202E-002 -7.7315472073880764E-002  7.9194968762224968E-002
  1.0234955835862680E+001  1.0234955835862680E+001    3310   3310   1.9999999999999998E-002 0.0000000000000000E+000   2.5090325769143095E-002 -5.4057524400268794E-002  5.9596479690392643E-002
  1.0265500826446583E+001  1.0265500826446583E+001    3320   3320   1.9999999999999998E-002 0.0000000000000000E+000   2.3486345820336369E-002 -1.6735352153522747E-002  2.8838870499637291E-002
  1.0296300532529216E+001  1.0296300532529216E+001    3330   3330   1.9999999999999998E-002 0.0000000000000000E+000   1.3363294118718340E-002  2.8328755082466248E-002  3.1322451919122324E-002
  1.0326949496940849E+001  1.0326949496940849E+001    3340   3340   1.9999999999999998E-002 0.0000000000000000E+000  -2.9792216195068856E-003  7.0605955450163113E-002  7.0668781696648448E-002
  1.0357223444048846E+001  1.0357223444048846E+001    3350   3350   1.9999999999999998E-002 0.0000000000000000E+000  -6.9452395321272311E-003  9.1150962097905150E-002  9.1415175127176588E-002
  1.0387316107724424E+001  1.0387316107724424E+001    3360   3360   1.9999999999999998E-002 0.0000000000000000E+000   1.2547001215589648E-002  8.4201295924149910E-002  8.5130990096499363E-002
  1.0417443273052791E+001  1.0417443273052791E+001    3370   3370   1.9999999999999998E-002 0.0000000000000000E+000   2.6151591587671783E-002  6.7156879541057774E-002  7.2069079446462547E-002
  1.0447812492340464E+001  1.0447812492340464E+001    3380   3380   1.9999999999999998E-002 0.0000000000000000E+000   2.8676263044768388E-002  3.6395762040425445E-002  4.6335510752726385E-002
  1.0478595742838687E+001  1.0478595742838687E+001    3390   3390   1.9999999999999998E-002 0.0000000000000000E+000   2.2485434821266814E-002 -6.0833952438501643E-003  2.3293829156974963E-002
  1.0509689737120819E+001  1.0509689737120819E+001    3400   3400   1.9999999999999998E-002 0.0000000000000000E+000   7.2910737046341900E-003 -5.1341205700956553E-002  5.1856331904545100E-002
  1.0540492566074097E+001  1.0540492566074097E+001    3410   3410   1.9999999999999998E-002 0.0000000000000000E+000  -7.7514890077036744E-003 -8.5146829452016916E-002  8.5498936528868050E-002
  1.0571035367204704E+001  1.0571035367204704E+001    3420   3420   1.9999999999999998E-002 0.0000000000000000E+000   1.3018008640808933E-003 -8.8597908202284614E-002  8.8607471599804554E-002
  1.0601443833524741E+001  1.0601443833524741E+001    3430   3430   1.9999999999999998E-002 0.0000000000000000E+000   1.9107459838434239E-002 -7.4676583536769083E-002  7.7082340066979204E-002
  1.0631864748386319E+001  1.0631864748386319E+001    3440   3440   1.9999999999999998E-002 0.0000000000000000E+000   2.5383497905610128E-002 -4.9298234163486185E-002  5.5449417107504661E-002
  1.0662441444001347E+001  1.0662441444001347E+001    3450   3450   1.9999999999999998E-002 0.0000000000000000E+000   2.2533063033689857E-002 -1.0254093538505886E-002  2.4756521645349707E-002
  1.0693267561323407E+001  1.0693267561323407E+001    3460   3460   1.9999999999999998E-002 0.0000000000000000E+000   1.1111005925699648E-002  3.5171101700366032E-002  3.6884425541119969E-002
  1.0723849901629858E+001  1.0723849901629858E+001    3470   3470   1.9999999999999998E-002 0.0000000000000000E+000  -5.1005207468190612E-003  7.5667173153255022E-002  7.5838884517728830E-002
  1.0754083391058526E+001  1.0754083391058526E+001    3480   3480   1.9999999999999998E-002 0.0000000000000000E+000  -4.9527491370059788E-003  9.1327891461946482E-002  9.1462087680629675E-002
  1.0784167370480157E+001  1.0784167370480157E+001    3490   3490   1.9999999999999998E-002 0.0000000000000000E+000   1.5430840544956172E-002  8.2241194143294045E-002  8.3676309992965443E-002
  1.0814318139632099E+001  1.0814318139632099E+001    3500   3500   1.9999999999999998E-002 0.0000000000000000E+000   2.7133805605957102E-002  6.3520451708177985E-002  6.9073085871943211E-002
  1.0844739717016356E+001  1.0844739717016356E+001    3510   3510   1.9999999999999998E-002 0.0000000000000000E+000   2.8303695264980417E-002  3.0579441611468505E-002  4.1667750298307275E-002
  1.0875596090623245E+001  1.0875596090623245E+001    3520   3520   1.9999999999999998E-002 0.0000000000000000E+000   2.0757910979323108E-002 -1.2933540939458565E-002  2.4457459996045245E-002
  1.0906670292545948E+001  1.0906670292545948E+001    3530   3530   1.9999999999999998E-002 0.0000000000000000E+000   4.5189159607664475E-003 -5.7644495238849584E-002  5.7821349282096674E-002
  1.0937427734394356E+001  1.0937427734394356E+001    3540   3540   1.9999999999999998E-002 0.0000000000000000E+000  -8.3275501988624505E-003 -8.7765962966377113E-002  8.8160151699790372E-002
  1.0967941573209429E+001  1.0967941573209429E+001    3550   3550   1.9999999999999998E-002 0.0000000000000000E+000   4.3957392080259758E-003 -8.7068070889807103E-002  8.7178962437376199E-002
  1.0998342375178018E+001  1.0998342375178018E+001    3560   3560   1.9999999999999998E-002 0.0000000000000000E+000   2.0767528699333466E-002 -7.1779031898311158E-002  7.4722952755739049E-002
  1.1028777889508913E+001  1.1028777889508913E+001    3570   3570   1.9999999999999998E-002 0.0000000000000000E+000   2.5481192927155542E-002 -4.4207549765333364E-002  5.1025470593080743E-002
  1.1059388971092107E+001  1.1059388971092107E+001    3580   3580   1.9999999999999998E-002 0.0000000000000000E+000   2.1385289641987190E-002 -3.6299174638522639E-003  2.1691171334579055E-002
  1.1090223031096677E+001  1.1090223031096677E+001    3590   3590   1.9999999999999998E-002 0.0000000000000000E+000   8.7138339001183755E-003  4.1919196809440322E-002  4.2815300564020848E-002
  1.1120742065679551E+001  1.1120742065679551E+001    3600   3600   1.9999999999999998E-002 0.0000000000000000E+000  -6.8501128498644430E-003  8.0142261367024829E-002  8.0434483295887453E-002
  1.1150939651515980E+001  1.1150939651515980E+001    3610   3610   1.9999999999999998E-002 0.0000000000000000E+000  -2.3756903734702747E-003  9.0892254927200593E-002  9.0923296852356934E-002
  1.1181019859001821E+001  1.1181019859001821E+001    3620   3620   1.9999999999999998E-002 0.0000000000000000E+000   1.8020791817150678E-002  8.0124374480322746E-002  8.2125905313610285E-002
  1.1211198863482569E+001  1.1211198863482569E+001    3630   3630   1.9999999999999998E-002 0.0000000000000000E+000   2.7885539656372464E-002  5.9536260032511751E-002  6.5743209387631633E-002
  1.1241676545365510E+001  1.1241676545365510E+001    3640   3640   1.9999999999999998E-002 0.0000000000000000E+000   2.7742968699613377E-002  2.4519273601312647E-002  3.7025222351847593E-002
  1.1272608109052748E+001  1.1272608109052748E+001    3650   3650   1.9999999999999998E-002 0.0000000000000000E+000   1.8811222530249192E-002 -1.9826610854858962E-002  2.7330506601096256E-002
  1.1303642570170955E+001  1.1303642570170955E+001    3660   3660   1.9999999999999998E-002 0.0000000000000000E+000   1.7687240469588088E-003 -6.3652991646841021E-002  6.3677560650099529E-002
  1.1334356611955012E+001  1.1334356611955012E+001    3670   3670   1.9999999999999998E-002 0.0000000000000000E+000  -8.1725943235828584E-003 -8.9560431891626386E-002  8.9932542822898700E-002
  1.1364844477557443E+001  1.1364844477557443E+001    3680   3680   1.9999999999999998E-002 0.0000000000000000E+000   7.4929943492568957E-003 -8.5304051335686423E-002  8.5632506319734815E-002
  1.1395240979314147E+001  1.1395240979314147E+001    3690   3690   1.9999999999999998E-002 0.0000000000000000E+000   2.2146498342323432E-002 -6.8591493009300288E-002  7.2078154125028941E-002
  1.1425694296554145E+001  1.1425694296554145E+001    3700   3700   1.9999999999999998E-002 0.0000000000000000E+000   2.5390675609221351E-002 -3.8806004247681658E-002  4.6374479765963902E-002
  1.1456342299998147E+001  1.1456342299998147E+001    3710   3710   1.9999999999999998E-002 0.0000000000000000E+000   2.0038451408968120E-002  3.1051131485269718E-003  2.0277604950652619E-002
  1.1487167880889579E+001  1.1487167880889579E+001    3720   3720   1.9999999999999998E-002 0.0000000000000000E+000   6.2074709549995743E-003  4.8528810665933868E-002  4.8924208325809637E-002
  1.1517627170704438E+001  1.1517627170704438E+001    3730   3730   1.9999999999999998E-002 0.0000000000000000E+000  -8.1048311267278965E-003  8.3937992993127839E-002  8.4328375742137691E-002
  1.1547793502938799E+001  1.1547793502938799E+001    3740   3740   1.9999999999999998E-002 0.0000000000000000E+000   6.3060437715785058E-004  8.9971090256849937E-002  8.9973300172255150E-002
  1.1577874845086786E+001  1.1577874845086786E+001    3750   3750   1.9999999999999998E-002 0.0000000000000000E+000   2.0300467728752433E-002  7.7819854996658852E-002  8.0424118408019413E-002
  1.1608086627342990E+001  1.1608086627342990E+001    3760   3760   1.9999999999999998E-002 0.0000000000000000E+000   2.8420308339715933E-002  5.5199346880208635E-002  6.2086083965137675E-002
  1.1638623972851342E+001  1.1638623972851342E+001    3770   3770   1.9999999999999998E-002 0.0000000000000000E+000   2.6990430918591838E-002  1.8246989700881501E-002  3.2579686835747110E-002
  1.1669625349167969E+001  1.1669625349167969E+001    3780   3780   1.9999999999999998E-002 0.0000000000000000E+000   1.6653156537775872E-002 -2.6723956533954380E-002  3.1488052901066301E-002
  1.1700608212133467E+001  1.1700608212133467E+001    3790   3790   1.9999999999999998E-002 0.0000000000000000E+000  -8.7063757558130507E-004 -6.9284025116409289E-002  6.9289495207565527E-002
  1.1731281021118016E+001  1.1731281021118016E+001    3800   3800   1.9999999999999998E-002 0.0000000000000000E+000  -7.2638239896867444E-003 -9.0546425232642686E-002  9.0837317559270207E-002
  1.1761745988418537E+001  1.1761745988418537E+001    3810   3810   1.9999999999999998E-002 0.0000000000000000E+000   1.0460118444724597E-002 -8.3357400851270604E-002  8.4011132325169111E-002
  1.1792141561303342E+001  1.1792141561303342E+001    3820   3820   1.9999999999999998E-002 0.0000000000000000E+000   2.3263054958884281E-002 -6.5086889869049109E-002  6.9119266191459223E-002
  1.1822615823268500E+001  1.1822615823268500E+001    3830   3830   1.9999999999999998E-002 0.0000000000000000E+000   2.5116368282075884E-002 -3.3116573843703083E-002  4.1563679081937721E-002
  1.1853303148603206E+001  1.1853303148603206E+001    3840   3840   1.9999999999999998E-002 0.0000000000000000E+000   1.8488602203192513E-002  9.9243196581133386E-003  2.0983815956691720E-002
  1.1884101993933959E+001  1.1884101993933959E+001    3850   3850   1.9999999999999998E-002 0.0000000000000000E+000   3.6407085878141258E-003  5.4944955192092699E-002  5.5065441613433536E-002
  1.1914505336048681E+001  1.1914505336048681E+001    3860   3860   1.9999999999999998E-002 0.0000000000000000E+000  -8.7500590373667677E-003  8.6976604362592606E-002  8.7415634983705103E-002
  1.1944645153276896E+001  1.1944645153276896E+001    3870   3870   1.9999999999999998E-002 0.0000000000000000E+000   3.8867814180782271E-003  8.8690401383454542E-002  8.8775527975620587E-002
  1.1974732518701623E+001  1.1974732518701623E+001    3880   3880   1.9999999999999998E-002 0.0000000000000000E+000   2.2272755056632091E-002  7.5290350756261217E-002  7.8515683368442861E-002
  1.2004981511600143E+001  1.2004981511600143E+001    3890   3890   1.9999999999999998E-002 0.0000000000000000E+000   2.8749197320659810E-002  5.0514017317616337E-002  5.8122132549887366E-002
  1.2035581860053721E+001  1.2035581860053721E+001    3900   3900   1.9999999999999998E-002 0.0000000000000000E+000   2.6040719871917445E-002  1.1795895241020086E-002  2.8587798725764045E-002
  1.2066633926264862E+001  1.2066633926264862E+001    3910   3910   1.9999999999999998E-002 0.0000000000000000E+000   1.4303298071570624E-002 -3.3573182679183459E-002  3.6493053187339921E-002
  1.2097566060052513E+001  1.2097566060052513E+001    3920   3920   1.9999999999999998E-002 0.0000000000000000E+000  -3.2914513362551449E-003 -7.4441027935887298E-002  7.4513759078780132E-002
  1.2128199994938961E+001  1.2128199994938961E+001    3930   3930   1.9999999999999998E-002 0.0000000000000000E+000  -5.6398439359810543E-003 -9.0785836153432128E-002  9.0960848092462533E-002
  1.2158645226268953E+001  1.2158645226268953E+001    3940   3940   1.9999999999999998E-002 0.0000000000000000E+000   1.3202267945029289E-002 -8.1246438583836741E-002  8.2312111268327363E-002
  1.2189043239070678E+001  1.2189043239070678E+001    3950   3950   1.9999999999999998E-002 0.0000000000000000E+000   2.4134883290470234E-002 -6.1247885782358189E-002  6.5831573764064108E-002
  1.2219541503306654E+001  1.2219541503306654E+001    3960   3960   1.9999999999999998E-002 0.0000000000000000E+000   2.4659970425317281E-002 -2.7169690745570189E-002  3.6692045958047163E-002
  1.2250270378468517E+001  1.2250270378468517E+001    3970   3970   1.9999999999999998E-002 0.0000000000000000E+000   1.6735440658784785E-002  1.6797576360953232E-002  2.3711464434862765E-002
  1.2281026391378677E+001  1.2281026391378677E+001    3980   3980   1.9999999999999998E-002 0.0000000000000000E+000   1.0764447872686964E-003  6.1103264519883726E-002  6.1112745547609952E-002
  1.2311377777924628E+001  1.2311377777924628E+001    3990   3990   1.9999999999999998E-002 0.0000000000000000E+000  -8.6966866565685005E-003  8.9210698488677735E-002  8.9633593499537340E-002
  1.2341495880530501E+001  1.2341495880530501E+001    4000   4000   1.9999999999999998E-002 0.0000000000000000E+000   7.2164151017252748E-003  8.7155383073942545E-002  8.7453630260190333E-002
  1.2371594127019029E+001  1.2371594127019029E+001    4010   4010   1.9999999999999998E-002 0.0000000000000000E+000   2.3951622443318867E-002  7.2498147900050700E-002  7.6352221098046140E-002
  1.2401884648591705E+001  1.2401884648591705E+001    4020   4020   1.9999999999999998E-002 0.0000000000000000E+000   2.8880946023715839E-002  4.5491361364721623E-002  5.3884812350424633E-002
  1.2432551114831040E+001  1.2432551114831040E+001    4030   4030   1.9999999999999998E-002 0.0000000000000000E+000   2.4887113593782967E-002  5.1968304303484211E-003  2.5423915307278148E-002
  1.2463635244285786E+001  1.2463635244285786E+001    4040   4040   1.9999999999999998E-002 0.0000000000000000E+000   1.1783753728580284E-002 -4.0339865676405608E-002  4.2025725629979033E-002
  1.2494517774936988E+001  1.2494517774936988E+001    4050   4050   1.9999999999999998E-002 0.0000000000000000E+000  -5.3735760162722634E-003 -7.9025147664488404E-002  7.9207633991913013E-002
  1.2525115345141413E+001  1.2525115345141413E+001    4060   4060   1.9999999999999998E-002 0.0000000000000000E+000  -3.3995385970070550E-003 -9.0379695245196582E-002  9.0443607708268416E-002
  1.2555544063732138E+001  1.2555544063732138E+001    4070   4070   1.9999999999999998E-002 0.0000000000000000E+000   1.5665598109773850E-002 -7.8961212794959854E-002  8.0500211740018947E-002
  1.2585947871430434E+001  1.2585947871430434E+001    4080   4080   1.9999999999999998E-002 0.0000000000000000E+000   2.4778716006618681E-002 -5.7063388729927435E-002  6.2211052878724615E-002
  1.2616473113017083E+001  1.2616473113017083E+001    4090   4090   1.9999999999999998E-002 0.0000000000000000E+000   2.4020379442476538E-002 -2.0994872950275462E-002  3.1902403024831182E-002
  1.2647245604301886E+001  1.2647245604301886E+001    4100   4100   1.9999999999999998E-002 0.0000000000000000E+000   1.4782002108965802E-002  2.3698252512840034E-002  2.7930534518905978E-002
  1.2677941038804576E+001  1.2677941038804576E+001    4110   4110   1.9999999999999998E-002 0.0000000000000000E+000  -1.4054991713182360E-003  6.6925990844627740E-002  6.6940747519397874E-002
  1.2708244650212672E+001  1.2708244650212672E+001    4120   4120   1.9999999999999998E-002 0.0000000000000000E+000  -7.8980839528763420E-003  9.0633101720800617E-002  9.0976584117341285E-002
  1.2738345891888602E+001  1.2738345891888602E+001    4130   4130   1.9999999999999998E-002 0.0000000000000000E+000   1.0466701193510887E-002  8.5438270943274883E-002  8.6077000270982342E-002
  1.2768459831861846E+001  1.2768459831861846E+001    4140   4140   1.9999999999999998E-002 0.0000000000000000E+000   2.5354684705179981E-002  6.9410605804358693E-002  7.3896496768298556E-002
  1.2798796061335524E+001  1.2798796061335524E+001    4150   4150   1.9999999999999998E-002 0.0000000000000000E+000   2.8821638646555989E-002  4.0150620042770821E-002  4.9424276869688243E-002
  1.2829531499102537E+001  1.2829531499102537E+001    4160   4160   1.9999999999999998E-002 0.0000000000000000E+000   2.3523037125511305E-002 -1.5194214439724982E-003  2.3572057974062992E-002
  1.2860627984666983E+001  1.2860627984666983E+001    4170   4170   1.9999999999999998E-002 0.0000000000000000E+000   9.1287101782359645E-003 -4.6978424786806822E-002  4.7857138913310466E-002
  1.2891462303944754E+001  1.2891462303944754E+001    4180   4180   1.9999999999999998E-002 0.0000000000000000E+000  -6.9891900045427703E-003 -8.2937562789308341E-002  8.3231533077013928E-002
  1.2922026177551273E+001  1.2922026177551273E+001    4190   4190   1.9999999999999998E-002 0.0000000000000000E+000  -6.9203761464977464E-004 -8.9451523097746026E-002  8.9454200016358544E-002
  1.2952441665568645E+001  1.2952441665568645E+001    4200   4200   1.9999999999999998E-002 0.0000000000000000E+000   1.7826488559120690E-002 -7.6475900335509887E-002  7.8526091373984119E-002
  1.2982854595859654E+001  1.2982854595859654E+001    4210   4210   1.9999999999999998E-002 0.0000000000000000E+000   2.5208666324437070E-002 -5.2533197724635201E-002  5.8268462490719841E-002
  1.3013409680936314E+001  1.3013409680936314E+001    4220   4220   1.9999999999999998E-002 0.0000000000000000E+000   2.3194658862058661E-002 -1.4626186183602525E-002  2.7421114528856804E-002
  1.3044220289018673E+001  1.3044220289018673E+001    4230   4230   1.9999999999999998E-002 0.0000000000000000E+000   1.2641835780364543E-002  3.0582328989446643E-002  3.3092217488655153E-002
  1.3074847030315916E+001  1.3074847030315916E+001    4240   4240   1.9999999999999998E-002 0.0000000000000000E+000  -3.7088937671681962E-003  7.2325608539066124E-002  7.2420643075868742E-002
  1.3105107197092107E+001  1.3105107197092107E+001    4250   4250   1.9999999999999998E-002 0.0000000000000000E+000  -6.3636345890729408E-003  9.1283775238348017E-002  9.1505319336902406E-002
  1.3135196462927543E+001  1.3135196462927543E+001    4260   4260   1.9999999999999998E-002 0.0000000000000000E+000   1.3523740912251094E-002  8.3573929778331628E-002  8.4661049526067184E-002
  1.3165330853402859E+001  1.3165330853402859E+001    4270   4270   1.9999999999999998E-002 0.0000000000000000E+000   2.6500308876250979E-002  6.6001110327087824E-002  7.1122520589087150E-002
  1.3195716826798919E+001  1.3195716826798919E+001    4280   4280   1.9999999999999998E-002 0.0000000000000000E+000   2.8574626426631386E-002  3.4515645305857214E-002  4.4808917040041080E-002
  1.3226523822992897E+001  1.3226523822992897E+001    4290   4290   1.9999999999999998E-002 0.0000000000000000E+000   2.1942678262460253E-002 -8.3252324113834212E-003  2.3468928906820498E-002
  1.3257613601418807E+001  1.3257613601418807E+001    4300   4300   1.9999999999999998E-002 0.0000000000000000E+000   6.3835377862611730E-003 -5.3437926312673678E-002  5.3817855060076169E-002
  1.3288401322004794E+001  1.3288401322004794E+001    4310   4310   1.9999999999999998E-002 0.0000000000000000E+000  -8.0175391157459863E-003 -8.6096475762038231E-002  8.6468977512838396E-002
  1.3318934289544321E+001  1.3318934289544321E+001    4320   4320   1.9999999999999998E-002 0.0000000000000000E+000   2.3072169490032812E-003 -8.8126279892853229E-002  8.8156477117698361E-002
  1.3349339866433276E+001  1.3349339866433276E+001    4330   4330   1.9999999999999998E-002 0.0000000000000000E+000   1.9684403281900335E-002 -7.3755598746695509E-002  7.6337173638064692E-002
  1.3379765212642691E+001  1.3379765212642691E+001    4340   4340   1.9999999999999998E-002 0.0000000000000000E+000   2.5436708488588961E-002 -4.7662863486776165E-002  5.4025685506918970E-002
  1.3410352902852198E+001  1.3410352902852198E+001    4350   4350   1.9999999999999998E-002 0.0000000000000000E+000   2.2177980079783958E-002 -8.0938351164903483E-003  2.3608747686233311E-002
  1.3441183220597552E+001  1.3441183220597552E+001    4360   4360   1.9999999999999998E-002 0.0000000000000000E+000   1.0338739752987948E-002  3.7398097620133587E-002  3.8800866553275007E-002
  1.3471744402564373E+001  1.3471744402564373E+001    4370   4370   1.9999999999999998E-002 0.0000000000000000E+000  -5.7217335539727391E-003  7.7205177539327207E-002  7.7416908190276441E-002
  1.3501965598216529E+001  1.3501965598216529E+001    4380   4380   1.9999999999999998E-002 0.0000000000000000E+000  -4.1646135465463611E-003  9.1246447253158446E-002  9.1341437159240612E-002
  1.3532047794681407E+001  1.3532047794681407E+001    4390   4390   1.9999999999999998E-002 0.0000000000000000E+000   1.6314537509169944E-002  8.1565023947335681E-002  8.3180630351467979E-002
  1.3562207320337513E+001  1.3562207320337513E+001    4400   4400   1.9999999999999998E-002 0.0000000000000000E+000   2.7405217254751064E-002  6.2251624813779002E-002  6.8016988500929764E-002
  1.3592646902771443E+001  1.3592646902771443E+001    4410   4410   1.9999999999999998E-002 0.0000000000000000E+000   2.8140547415128342E-002  2.8615902037245518E-002  4.0134277846104549E-002
  1.3623527736987510E+001  1.3623527736987510E+001    4420   4420   1.9999999999999998E-002 0.0000000000000000E+000   2.0143095471865910E-002 -1.5192368873541095E-002  2.5229989440712126E-002
  1.3654590904621137E+001  1.3654590904621137E+001    4430   4430   1.9999999999999998E-002 0.0000000000000000E+000   3.6100137664689690E-003 -5.9652522978864288E-002  5.9761657416256683E-002
  1.3685333873486660E+001  1.3685333873486660E+001    4440   4440   1.9999999999999998E-002 0.0000000000000000E+000  -8.3595602223006046E-003 -8.8445896002438129E-002  8.8840074103888326E-002
  1.3715838852522788E+001  1.3715838852522788E+001    4450   4450   1.9999999999999998E-002 0.0000000000000000E+000   5.4190494985152417E-003 -8.6511720858531155E-002  8.6681277928810995E-002
  1.3746237869601793E+001  1.3746237869601793E+001    4460   4460   1.9999999999999998E-002 0.0000000000000000E+000   2.1250128422108267E-002 -7.0766405626190609E-002  7.3888105424395851E-002
  1.3776678873551990E+001  1.3776678873551990E+001    4470   4470   1.9999999999999998E-002 0.0000000000000000E+000   2.5471943779245487E-002 -4.2468175601259439E-002  4.9521367699130145E-002
  1.3807301795970863E+001  1.3807301795970863E+001    4480   4480   1.9999999999999998E-002 0.0000000000000000E+000   2.0965461654632688E-002 -1.4305912606118511E-003  2.1014213612381800E-002
  1.3838135293333249E+001  1.3838135293333249E+001    4490   4490   1.9999999999999998E-002 0.0000000000000000E+000   7.9010787463731997E-003  4.4106462507852652E-002  4.4808560346355719E-002
  1.3868634309914325E+001  1.3868634309914325E+001    4500   4500   1.9999999999999998E-002 0.0000000000000000E+000  -7.3224534174574440E-003  8.1467316773247713E-002  8.1795733545726712E-002
  1.3898821117103230E+001  1.3898821117103230E+001    4510   4510   1.9999999999999998E-002 0.0000000000000000E+000  -1.4277295153593536E-003  9.0637041213298665E-002  9.0648285430394253E-002
  1.3928901154354007E+001  1.3928901154354007E+001    4520   4520   1.9999999999999998E-002 0.0000000000000000E+000   1.8803435999191165E-002  7.9390386911213237E-002  8.1586780419917399E-002
  1.3959090419836741E+001  1.3959090419836741E+001    4530   4530   1.9999999999999998E-002 0.0000000000000000E+000   2.8084399447942658E-002  5.8151552883448136E-002  6.4578143323481098E-002
